"brood_year","lwr","mid","upr","CU","model"
2012,0.00464006263072571,0.00665282340172905,0.00940062107152545,"Big.Salmon","em"
2013,0.00390018557939341,0.00557313948778086,0.00778267932310325,"Big.Salmon","em"
2014,0.00301970488369075,0.00430685312377738,0.00622187860457318,"Big.Salmon","em"
2015,0.00206844196155887,0.00307112084110363,0.00460516467340328,"Big.Salmon","em"
2016,0.00164920772329772,0.0024220649285668,0.0035682204963104,"Big.Salmon","em"
2017,0.00138616978920268,0.00207600474199318,0.00309623581580171,"Big.Salmon","em"
2018,0.00145211740733826,0.00208881211506762,0.0031132842691966,"Big.Salmon","em"
2019,0.00149693760986193,0.00222034695030636,0.00333499572052358,"Big.Salmon","em"
2020,0.00149123564426244,0.00235137100260504,0.00372583815553539,"Big.Salmon","em"
2021,0.001361570695723,0.00237372581847866,0.00409139523605297,"Big.Salmon","em"
